,customer,weight,round,length
0,"[256, 266, 198, 199, 310, 197, 44, 236, 25, 138]","[1, 1, 5, 1, 1, 1, 2, 1, 1, 1]",0,21085.871950042994
1,"[240, 286, 96, 53, 170, 217, 35, 34, 130, 147]","[1, 1, 1, 2, 3, 1, 3, 1, 1, 1]",0,19651.9285948419
2,"[60, 61, 222, 229, 10, 295, 68, 194, 158, 49, 48, 154, 291, 104]","[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,24735.7342857592
3,"[265, 142, 141, 19, 299, 87, 278]","[2, 1, 3, 5, 2, 1, 1]",0,21287.939543915
4,"[95, 57, 168, 166, 23, 228, 302, 148]","[1, 2, 2, 1, 2, 3, 2, 2]",0,20906.572423725
5,[],[],1,0.0
6,"[285, 80, 249, 65]","[2, 1, 1, 2]",1,21794.495595901
7,[],[],1,0.0
8,[],[],1,0.0
9,[],[],1,0.0
