,customer,weight,round,length
0,"[98, 169, 170, 217, 113, 35, 34]","[1, 1, 3, 1, 5, 3, 1]",0,1418.7214503450998
1,"[67, 265, 263, 268, 147, 129, 306, 102, 241, 240, 239, 286]","[1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",0,3615.1045786174004
2,"[130, 101, 51, 213, 53, 52, 96, 97, 95, 238]","[1, 2, 2, 1, 2, 2, 1, 1, 1, 2]",0,1573.8709300877997
3,"[273, 46, 148, 143, 302, 142, 141, 16, 228]","[1, 1, 2, 1, 2, 1, 3, 1, 3]",0,3366.3738545390006
4,"[22, 151, 162, 164, 165, 57, 55, 168, 166, 214, 23]","[1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2]",0,2053.0435083646003
5,[],[],1,0.0
6,[],[],1,0.0
7,"[12, 15, 88, 90]","[3, 1, 1, 1]",1,2565.5791132962995
8,[],[],1,0.0
9,[],[],1,0.0
