,BID
0,17032
1,17043
2,17070
3,17129
4,17143
5,17206
6,17216
7,17267
8,17423
9,17447
10,17451
11,17453
12,17461
13,17509
14,17520
15,17530
16,17543
17,17549
18,17577
19,17605
20,17634
21,17656
22,17705
23,17717
24,17729
25,17739
26,17741
27,17747
28,17776
29,17819
30,17825
31,17828
32,17841
33,17858
34,17879
35,17895
36,17901
37,17911
38,17915
39,17917
40,17920
41,17921
42,17959
43,17961
44,17963
45,17964
46,17967
47,17994
48,17999
49,18001
50,18022
51,18035
52,18043
53,18048
54,18074
55,18151
56,18155
57,18159
58,18160
59,18169
60,18210
61,18255
62,18268
63,18271
64,18291
65,18364
66,18371
67,18374
68,18397
69,18410
70,18411
71,18412
72,18414
73,18415
74,18424
75,18439
76,18458
77,18465
78,18484
79,18503
80,18505
81,18509
82,18549
83,18576
84,18584
85,18585
86,18586
87,18589
88,18601
89,18604
90,18613
91,18615
92,18637
93,18645
94,18653
95,18668
96,18669
97,18679
98,18680
99,18692
100,18700
101,18716
102,18731
103,18753
104,18804
105,18805
106,18859
107,18908
