,customer,weight,round,length
0,"[109, 135, 75, 108, 187, 188, 189, 190, 159]","[3, 1, 2, 3, 2, 1, 1, 1, 1]",0,1952.2465035379998
1,"[184, 110, 21, 160, 167, 157, 120, 106, 107]","[3, 2, 1, 1, 1, 2, 1, 2, 2]",1,3275.851664187
2,"[178, 179, 53, 177, 119, 185, 99, 182, 106, 30]","[1, 1, 1, 1, 2, 1, 4, 1, 2, 1]",2,3806.8760146982004
3,"[111, 131, 143, 142, 132, 156, 163]","[2, 2, 1, 4, 1, 2, 3]",3,3547.829558158
4,"[98, 101, 186, 113, 201, 116, 163]","[2, 2, 1, 2, 1, 1, 6]",4,4183.075072725001
5,"[181, 97, 141, 95, 139, 180, 69, 1, 193]","[1, 2, 2, 1, 3, 2, 1, 1, 2]",5,4131.1298419409995
6,"[140, 103, 69, 171, 23, 59]","[5, 2, 3, 3, 1, 1]",6,4566.061466404999
7,"[103, 70, 96, 195, 151, 4, 7, 34, 145, 175]","[2, 4, 1, 1, 1, 1, 1, 1, 1, 2]",7,5522.774237125999
8,"[152, 29, 202, 26, 24, 13, 6, 9, 199, 198, 129]","[2, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1]",8,5191.1973766916
9,"[16, 28, 10, 126]","[2, 1, 1, 3]",9,5090.271142171
