,BID
0,27833
1,27893
2,27926
3,27927
4,27958
5,27974
6,27984
7,27989
8,27998
9,28009
10,28024
11,28037
12,28039
13,28072
14,28073
15,28090
16,28110
17,28124
18,28128
19,28130
20,28137
21,28143
22,28146
23,28178
24,28234
25,28258
26,28263
27,28295
28,28323
29,28360
30,28409
31,28432
32,28459
33,28466
34,28480
35,28497
36,28506
37,28515
38,28540
39,28647
40,28661
41,28678
42,28715
43,28866
44,28880
45,28904
46,28928
47,29024
48,29040
49,29063
50,29085
51,29175
52,29210
53,29218
54,29251
55,29276
56,29310
57,29339
58,29361
59,29364
60,29391
61,29424
62,29451
63,29490
64,29500
65,29518
66,29527
67,29553
68,29586
69,29620
70,29637
71,29652
72,29677
73,29681
74,29712
75,29716
76,29742
77,29762
78,29766
79,29773
80,29776
81,29812
82,29842
83,29846
84,29850
85,29871
86,29877
87,29900
88,29943
89,29968
90,29995
91,30012
92,30016
93,30035
94,30057
95,30081
96,30105
97,30135
98,30176
99,30203
100,30241
101,30272
102,30300
103,30342
104,30376
105,30406
106,30426
107,30446
108,30487
109,30522
110,30549
111,30570
112,30578
113,30614
114,30637
115,30685
116,30714
117,30731
118,30764
119,30786
120,30807
121,30851
122,30853
123,30871
124,30873
125,30903
126,30923
127,30945
128,30983
129,31027
130,31047
