,customer,weight,round,length
0,"[150, 40, 139, 35, 36, 118, 28, 29, 30, 67, 66, 149]","[1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1]",0,2922.998385884
1,"[73, 17, 121, 44, 82, 48, 16, 71, 69, 84, 110]","[1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1]",0,3602.9104334055996
2,"[70, 108, 62, 95, 53, 54, 97, 88, 59, 63, 24, 78]","[2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1]",0,3496.7404305412
3,"[147, 19, 43, 32, 141, 144, 146, 10, 9, 23, 99]","[1, 1, 1, 1, 2, 1, 1, 1, 2, 3, 1]",0,3692.354617497
4,"[101, 1, 2, 0, 77, 76, 129, 75, 87]","[2, 2, 1, 2, 3, 1, 1, 1, 2]",0,2322.7888720842
5,"[80, 12, 56, 55, 131, 8, 11, 134]","[3, 2, 2, 1, 2, 1, 1, 3]",1,4786.198159849
6,[],[],1,0.0
7,"[140, 41, 138, 98, 22, 91, 153, 152, 154, 92, 93, 94]","[1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1]",1,7217.262020979301
8,"[94, 128, 50, 51, 52]","[5, 1, 5, 1, 2]",1,3801.2729425850002
9,[],[],1,0.0
