,BID
0,24126
1,24222
2,24248
3,24274
4,24523
5,24626
6,24644
7,24656
8,24701
9,24809
10,24890
11,24942
12,24946
13,24961
14,25009
15,25040
16,25052
17,25071
18,25077
19,25086
20,25099
21,25137
22,25184
23,25195
24,25291
25,25327
26,25335
27,25339
28,25356
29,25368
30,25451
31,25509
32,25530
33,25570
34,25595
35,25662
36,25678
37,25692
38,25717
39,25726
40,25759
41,25806
42,25825
43,25837
44,25851
45,25852
46,25869
47,25921
48,25941
49,25955
50,25976
51,25984
52,25988
53,26010
54,26018
55,26069
56,26089
57,26113
58,26133
59,26137
60,26160
61,26165
62,26195
63,26257
64,26266
65,26293
66,26305
67,26349
68,26355
69,26357
70,26384
71,26407
72,26427
73,26466
74,26490
75,26545
76,26634
77,27313
78,27393
79,27420
80,27514
81,27565
82,27598
83,27683
84,27735
85,27768
86,27789
87,27819
88,28049
89,28099
90,28134
91,28155
92,28158
93,28184
94,28255
95,28256
96,28275
97,28400
98,28494
99,28708
100,28749
101,28776
102,28778
103,28784
104,28788
105,28792
106,28832
107,28836
108,28842
109,28844
110,28888
111,28918
112,28934
113,28946
114,29065
115,29111
116,29117
117,29190
118,29206
119,29290
120,29316
