,customer,weight,round,length
0,"[85, 84, 59, 47]","[1, 2, 10, 2]",0,1420.1142202592
1,"[74, 77, 39, 52, 38, 31, 58, 25, 79]","[1, 4, 1, 2, 1, 3, 1, 1, 1]",0,2251.4408955599997
2,[18],[15],1,1407.683026612
3,"[98, 40, 56, 4, 18]","[1, 1, 2, 4, 7]",1,3345.6371462380002
4,[18],[15],2,1407.683026612
5,"[60, 89, 97, 9, 10, 27, 18]","[2, 1, 2, 2, 4, 1, 3]",2,4868.054231687
6,"[69, 70]","[1, 14]",3,2796.8213568220003
7,"[100, 46, 8, 26, 28, 92, 35, 70, 72]","[2, 1, 1, 1, 1, 1, 1, 6, 1]",3,4156.240842845999
8,[],[],4,0.0
9,"[36, 49, 22, 86]","[1, 1, 1, 2]",4,3708.76306113
