,customer,weight,round,length
0,"[34, 89, 49, 118, 88, 97, 47, 113, 111]","[3, 1, 1, 3, 1, 1, 1, 1, 3]",0,1714.7003018776002
1,"[22, 9, 8, 98, 104, 103, 79, 83, 86, 87, 85]","[1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1]",0,3013.1855638610004
2,"[17, 18, 82, 81, 78, 19, 20, 99, 33, 100, 5, 70, 41, 48, 75]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,2749.9435801596996
3,"[77, 30, 102, 27, 68]","[1, 1, 11, 1, 1]",0,1353.04411402
4,"[96, 119, 25, 21, 106, 108, 109]","[1, 5, 5, 1, 1, 1, 1]",0,2636.4828120279994
5,"[52, 43, 55, 42, 16, 58, 45, 32, 36, 0]","[1, 2, 1, 2, 1, 1, 1, 1, 1, 2]",1,3983.650196813
6,[],[],1,0.0
7,[],[],1,0.0
8,[],[],1,0.0
9,[],[],1,0.0
