,BID
0,33529
1,33605
2,33635
3,33673
4,33709
5,33711
6,33715
7,33765
8,33768
9,33805
10,33833
11,33850
12,33884
13,33899
14,33910
15,33924
16,33951
17,33960
18,33989
19,33997
20,34013
21,34014
22,34027
23,34043
24,34060
25,34070
26,34076
27,34079
28,34086
29,34091
30,34096
31,34113
32,34123
33,34159
34,34199
35,34224
36,34240
37,34251
38,34266
39,34288
40,34298
41,34303
42,34313
43,34316
44,34321
45,34323
46,34324
47,34337
48,34368
49,34372
50,34392
51,34393
52,34406
53,34412
54,34420
55,34429
56,34434
57,34453
58,34470
59,34499
60,34517
61,34528
62,34556
63,34563
64,34573
65,34577
66,34581
67,34606
68,34698
69,34727
70,34760
71,34782
72,34809
73,34839
74,34880
75,34928
76,34938
77,34951
78,35001
79,35007
80,35035
81,35037
82,35044
83,35045
84,35082
85,35103
86,35112
87,35121
88,35151
89,35186
90,35200
91,35204
92,35229
93,35287
94,35337
95,35370
96,35419
97,35445
98,35464
99,35475
100,35481
101,35494
102,35535
103,35575
104,35578
105,35619
106,35747
107,35781
108,35834
109,35987
110,36003
111,36014
112,36067
113,36109
114,36111
115,36154
116,36192
117,36230
118,36280
119,36346
120,36367
121,36436
122,36443
123,36472
124,36495
125,36508
126,36545
127,36557
