,BID
0,23815
1,23898
2,23908
3,23922
4,23963
5,23995
6,24084
7,24128
8,24139
9,24183
10,24191
11,24273
12,24279
13,24306
14,24383
15,24403
16,24425
17,24432
18,24452
19,24489
20,24515
21,24568
22,24573
23,24575
24,24576
25,24657
26,24678
27,24691
28,24693
29,24694
30,24711
31,24730
32,24733
33,24750
34,24765
35,24773
36,24778
37,24796
38,24797
39,24798
40,24812
41,24817
42,24842
43,24849
44,24879
45,24880
46,24882
47,24887
48,24891
49,24917
50,24933
51,24936
52,24964
53,24986
54,24989
55,24997
56,25007
57,25010
58,25033
59,25036
60,25069
61,25072
62,25073
63,25091
64,25101
65,25110
66,25132
67,25136
68,25148
69,25155
70,25163
71,25172
72,25189
73,25199
74,25204
75,25214
76,25216
77,25224
78,25231
79,25239
80,25265
81,25266
82,25305
83,25317
84,25321
85,25329
86,25333
87,25342
88,25364
89,25376
90,25381
91,25391
92,25392
93,25408
94,25428
95,25441
96,25467
97,25474
98,25477
99,25487
100,25488
101,25499
102,25502
103,25543
104,25550
105,25569
106,25581
107,25587
108,25608
109,25609
110,25620
111,25629
112,25636
113,25638
114,25639
115,25644
116,25651
117,25677
118,25706
119,25730
120,25733
121,25735
122,25775
123,25804
124,25814
125,25818
126,25823
127,25838
128,25854
129,25865
130,25878
131,25896
132,25902
133,25922
134,25940
135,25953
136,25954
137,25992
138,26011
139,26034
140,26037
141,26059
142,26093
143,26102
144,26146
145,26176
146,26185
147,26191
148,26215
149,26243
150,26259
151,26276
152,26308
153,26350
154,26358
155,26383
156,26408
157,26410
158,26417
159,26521
160,26575
161,26588
162,26683
163,26688
164,26694
165,26742
166,26767
167,26769
168,26801
169,26807
170,26831
171,26833
172,26844
173,26854
174,26857
175,26862
176,26869
177,26883
178,26893
179,27079
180,27089
