,customer,weight,round,length
0,"[28, 189, 188, 182, 184, 33, 22, 307, 234, 235, 180, 187, 227, 228]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",0,7811.119876744001
1,"[25, 51, 263, 176, 175, 226, 213, 119, 122, 121, 120, 73, 91]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2]",0,6055.2792434443
2,"[301, 85, 80, 88, 82, 84, 87, 86, 64, 221, 163, 164, 65, 222]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",0,3710.1016200012996
3,"[83, 81, 146, 149, 147, 209, 150, 151, 171, 208, 166, 201, 257]","[1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0,3928.94447813
4,"[107, 127, 54, 124, 35, 47, 72, 71, 36, 37, 38, 52]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",0,6176.348293393601
5,"[99, 39, 98, 262, 261, 210, 41, 61, 114, 206, 58, 59]","[2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1]",1,6038.357591883
6,"[241, 14, 203, 153, 152, 113, 43, 112, 44, 125]","[1, 1, 2, 1, 1, 2, 1, 1, 1, 4]",1,6985.6545785215985
7,"[17, 246, 280, 100, 102, 278, 138, 145, 297, 5, 0, 269, 12]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2]",1,5049.8239727151
8,"[204, 248, 16, 242, 245, 243, 298, 286, 284, 282, 283, 42, 106]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",1,4337.162209415999
9,"[141, 140, 144, 220, 143, 55, 288, 289, 19, 291, 264, 292]","[1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1]",1,6397.976956571
10,[],[],2,0.0
11,[],[],2,0.0
12,[56],[1],2,5239.0418688
13,[],[],2,0.0
14,[],[],2,0.0
