,customer,weight,round,length
0,"[180, 132, 134, 133, 213, 62, 183, 21, 156, 19, 175, 176]","[1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1]",0,2894.1303887943
1,"[181, 116, 110, 26, 27, 22, 63, 186, 64, 185, 184, 157, 183]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1]",1,4562.9769916959995
2,"[214, 215, 158, 174, 60, 129, 204, 57, 56, 144, 86]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 4, 1]",2,7736.0605107234
3,"[205, 201, 13, 25, 16, 128, 223, 71, 72, 42, 220, 88, 87]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1]",3,8150.115560555999
4,"[104, 35, 69, 194, 67, 45, 46, 201, 119, 138, 29]","[4, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",4,10323.525734787
5,"[192, 0, 188, 65, 66, 31, 121, 120, 68, 222, 93, 52, 54, 209]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",5,12885.221766145996
6,"[148, 193, 7, 5, 8, 152]","[6, 2, 3, 1, 2, 1]",6,11785.292552720002
7,"[83, 9, 211, 12, 94, 11, 10, 105, 228, 230, 149, 148, 97]","[1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1]",7,15304.1244989489
8,"[6, 107, 76, 77, 78, 106, 168, 226, 163, 162, 147, 98]","[2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1]",8,14878.806625856003
9,"[199, 145, 160, 150, 82, 172, 80]","[1, 1, 1, 1, 3, 1, 1]",9,22471.009219732
