,customer,weight,round,length
0,[35],[15],0,33.8146687494
1,[35],[15],0,33.8146687494
2,[35],[15],0,33.8146687494
3,[35],[15],0,33.8146687494
4,"[35, 92]","[7, 8]",1,228.824482946
5,[35],[15],1,33.8146687494
6,[35],[15],1,33.8146687494
7,[35],[15],1,33.8146687494
8,[92],[15],2,195.0098141966
9,[92],[15],2,195.0098141966
10,[92],[15],2,195.0098141966
11,[92],[15],2,195.0098141966
12,[],[],3,0.0
13,[],[],3,0.0
14,[92],[14],3,195.0098141966
15,"[181, 157, 99, 147, 146, 49, 178, 129, 41, 132, 106]","[1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2]",3,4073.030325847
