,BID
0,17173
1,17204
2,17236
3,17320
4,17345
5,17351
6,17401
7,17419
8,17440
9,17466
10,17476
11,17494
12,17502
13,17523
14,17546
15,17553
16,17569
17,17621
18,17637
19,17639
20,17647
21,17731
22,17780
23,17788
24,17802
25,17848
26,17866
27,17906
28,17934
29,17942
30,17971
31,17978
32,18015
33,18016
34,18021
35,18083
36,18116
37,18142
38,18249
39,18275
40,18346
41,18347
42,18360
43,18362
44,18392
45,18486
46,18541
47,18553
48,18606
49,18642
50,18724
51,18743
52,18776
53,18823
54,18841
55,18938
56,18961
57,19011
58,19092
59,19134
60,19140
61,19267
62,19273
63,20090
