,customer,weight,round,length
0,"[100, 27, 87, 86, 2, 62, 3, 41, 70]","[1, 2, 1, 1, 2, 4, 1, 2, 1]",0,2511.4450378765
1,"[89, 90, 61, 60, 42, 59, 5, 58, 103, 63, 102, 98, 99]","[2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",0,3329.7481275508003
2,"[101, 94, 95, 96, 97, 85, 51, 49, 48, 73]","[1, 1, 1, 1, 1, 1, 3, 4, 1, 1]",0,2932.993952019
3,"[72, 93, 54, 44, 53, 50, 68]","[1, 2, 3, 4, 3, 1, 1]",0,2965.0082470041
4,"[78, 81, 82, 83, 24, 80, 38]","[1, 1, 1, 1, 1, 2, 8]",0,1593.077837774
5,[],[],1,0.0
6,"[56, 55]","[4, 5]",1,2771.648306452
7,[],[],1,0.0
8,[],[],1,0.0
9,"[106, 104, 57]","[3, 1, 3]",1,2937.6406469950007
