,customer,weight,round,length
0,"[89, 26, 30, 19, 20, 27, 23, 24, 85, 84, 83, 15, 98]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1]",0,3517.6334012094003
1,"[94, 95, 57, 4, 5, 59, 44, 80, 82, 81, 42, 41]","[2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",0,2954.335712826
2,"[49, 50, 8, 52, 31, 33, 97, 58]","[1, 1, 7, 2, 1, 1, 1, 1]",0,2605.7004091457
3,[34],[15],0,4152.9829439
4,"[90, 32, 64, 61, 71, 70, 10, 77, 11, 36, 34]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5]",0,11840.148089712999
5,"[79, 34]","[14, 1]",1,4642.03748525
6,[],[],1,0.0
7,[79],[14],1,2926.4184964
8,[],[],1,0.0
9,[79],[15],1,2926.4184964
