,customer,weight,round,length
0,"[143, 265, 263, 273, 67, 228, 90, 88, 14, 274, 15, 137]","[1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",0,2657.790770576
1,"[73, 297, 193, 288, 192, 31, 190, 87, 281, 278, 277, 78]","[1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1]",0,2945.0313629227
2,"[12, 282, 283, 197, 196, 195, 44, 235, 236, 25]","[3, 2, 2, 1, 1, 1, 2, 1, 1, 1]",0,2431.5490539654998
3,"[16, 141, 142, 302, 46, 148, 266, 256, 93, 138]","[1, 3, 1, 2, 1, 2, 1, 1, 2, 1]",0,1906.9403058654002
4,"[279, 22, 23, 151, 164, 95, 238, 98, 102, 101, 306, 130]","[1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1]",1,5419.558673770499
5,"[19, 20, 198, 209, 208]","[5, 1, 5, 3, 1]",1,3127.848807866
6,"[268, 124, 267, 260, 259, 295, 296, 7, 10, 11, 120, 129]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3]",1,4461.599150043
7,"[289, 298, 299, 79, 280, 210, 310, 251, 39, 174, 314, 207]","[2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1]",1,5086.161777498
8,"[51, 53, 213, 239, 286, 240, 241, 147, 9, 68, 70, 194, 227]","[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2,15588.491506938803
9,"[65, 35, 162, 55, 57, 165, 168, 166, 214]","[2, 3, 1, 1, 2, 1, 2, 1, 2]",2,6619.563501938999
10,"[249, 252, 220, 219, 246, 309, 312, 80, 285, 206, 199, 20]","[1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1]",2,5036.805525909599
11,"[97, 96, 52, 170, 113, 217, 169, 34]","[1, 1, 2, 3, 5, 1, 1, 1]",2,3484.2464432875
12,[],[],3,0.0
13,"[64, 232, 229, 145]","[2, 2, 2, 2]",3,17887.335258652998
14,"[48, 211, 49, 50, 290, 160, 159, 158, 304, 153, 104, 29, 28, 114]","[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,19637.074166163202
15,"[222, 108, 110, 61, 62, 107, 63, 308, 60, 293, 294, 291, 154]","[1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1]",3,19118.2868062897
