,customer,weight,round,length
0,"[31, 13, 18, 69, 15, 122, 37]","[3, 1, 1, 1, 3, 3, 3]",0,2177.2673980302
1,"[16, 103, 104, 44, 30, 105, 17, 36, 106]","[1, 2, 1, 1, 1, 4, 2, 1, 2]",0,2835.2357379369996
2,"[86, 90, 71, 109, 0, 93, 91, 10, 11, 78, 76, 100, 77, 22]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0,6295.731229125
3,"[81, 102, 85, 80, 120, 119, 101, 117, 27, 52, 97, 42, 51]","[1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,5234.3992818186
4,"[79, 89, 46, 95, 94, 3, 2, 7, 1, 45, 4]","[2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1]",0,5826.606211822701
5,[],[],1,0.0
6,"[59, 64, 99, 98, 61, 60, 62, 63, 25, 24, 40, 108, 19]","[1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,3607.9165512612
7,[],[],1,0.0
8,[],[],1,0.0
9,[],[],1,0.0
