,customer,weight,round,length
0,"[90, 40, 50, 146, 139, 95, 94, 111, 112, 140, 110]","[1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2]",0,4785.041979895999
1,"[31, 121, 120, 35, 102, 26, 29, 0, 132, 97, 33]","[2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1]",0,3639.0766821936995
2,"[122, 79, 78, 77, 81, 80, 123, 124, 136, 137, 138, 127, 128, 129, 130]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,3453.342851467
3,"[67, 89, 119, 116, 115, 114, 118]","[1, 2, 2, 5, 2, 2, 1]",0,2108.6533233198998
4,"[117, 134, 135, 133, 106, 109, 108, 107, 87, 88, 85, 86, 84]","[3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,4107.572356494999
5,[],[],1,0.0
6,"[131, 51, 146]","[4, 2, 1]",1,3420.3177947859995
7,[],[],1,0.0
8,[],[],1,0.0
9,[],[],1,0.0
