,customer,weight,round,length
0,"[3, 58, 57, 12, 9, 13, 14, 24, 49, 50, 5, 21, 19, 31, 23, 30, 41, 17, 27, 26, 38, 39, 37, 43, 52, 10, 45, 29, 46, 48, 25, 42]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 3, 1, 1, 3, 1, 1, 3, 1, 4, 14, 14]",0,11864.566553173301
